"020271928","(OCoLC)00090583","{'440': {'ind2': '0', 'subfields': [{'a': 'Columbia essays on modern writers,'}, {'v': '47'}, {'5': 'FMFIU'}, {'5': 'FTaFA'}, {'5': 'FBoU'}, {'5': 'FTS'}, {'5': 'FOFT'}], 'ind1': ' '}}"
"020250544","(OCoLC)00082566","{'440': {'ind2': '0', 'subfields': [{'a': 'Permanence/durability of the book,'}, {'v': 'no. 6'}, {'5': 'FPeU'}], 'ind1': ' '}}"
"020248757","(OCoLC)45548179","{'440': {'ind2': '0', 'subfields': [{'a': 'Great conductors.'}, {'p': 'Beecham'}, {'5': 'FTaSU'}], 'ind1': ' '}}"
"020198562","(OCoLC)56640163","{'440': {'ind2': '0', 'subfields': [{'a': 'North-Holland linguistic series.'}, {'p': 'Linguistic variations'}, {'5': 'FTS'}, {'5': 'FTaFA'}], 'ind1': ' '}}"
"020311565","(OCoLC)00246443","{'440': {'ind2': '0', 'subfields': [{'a': 'Studies in history, economics, and public law ;'}, {'v': 'no. 511'}, {'5': 'FMFIU'}], 'ind1': ' '}}"
"020143217","(OCoLC)00033460","{'440': {'ind2': '0', 'subfields': [{'a': 'Burt Franklin bibliography & reference series,'}, {'v': '270'}, {'5': 'FTS'}], 'ind1': ' '}}"
"020221653","(OCoLC)00426680","{'440': {'ind2': '0', 'subfields': [{'a': 'Hawkes pocket scores ;'}, {'v': 'HPS 606'}, {'5': 'FSsNC'}], 'ind1': ' '}}"
"020200820","(OCoLC)00066262","{'440': {'ind2': '0', 'subfields': [{'a': 'Monographs of the Society for Research in Child Development,'}, {'v': 'v. 34, no. 8, serial no. 132'}, {'5': 'FU'}, {'5': 'FTS'}], 'ind1': ' '}}"
"020058477","(OCoLC)00011049","{'440': {'ind2': '0', 'subfields': [{'a': 'Burt Franklin research & source works series,'}, {'v': '313'}, {'5': 'FTS'}], 'ind1': ' '}}"
"020000786","(OCoLC)00000763","{'440': {'ind2': '0', 'subfields': [{'a': 'Studies in international affairs (Washington Center of Foreign Policy Research)'}, {'v': 'no. 9'}, {'5': 'FSsNC'}, {'5': 'FTS'}], 'ind1': ' '}}"
"020054337","(OCoLC)00033533","{'440': {'ind2': '0', 'subfields': [{'a': 'Pure and applied mathematics; a series of monographs and textbooks,'}, {'v': 'v. 34'}, {'5': 'FBoU'}], 'ind1': ' '}}"
"020201220","(OCoLC)00066306","{'440': {'ind2': '0', 'subfields': [{'a': 'Burt Franklin research & source works series,'}, {'v': '394'}, {'5': 'FTS'}], 'ind1': ' '}}"
"020201220","(OCoLC)00066306","{'440': {'ind2': '0', 'subfields': [{'a': 'Burt Franklin research & source works series,'}, {'v': 'no. 394'}, {'5': 'FU'}], 'ind1': ' '}}"
"020284321","(OCoLC)31353648","{'440': {'ind2': '0', 'subfields': [{'a': 'NCES 94-701'}, {'5': 'FTaSU'}], 'ind1': ' '}}"
"020284321","(OCoLC)31353648","{'440': {'ind2': '4', 'subfields': [{'a': ""The Nation's report card""}, {'5': 'FTS'}, {'5': 'FBoU'}, {'5': 'FOFT'}, {'5': 'FMFIU'}, {'5': 'FFmFGC'}, {'5': 'FPeU'}, {'5': 'FTaSU'}, {'5': 'FU'}], 'ind1': ' '}}"
"020253742","(OCoLC)180765499","{'440': {'ind2': '0', 'subfields': [{'a': '[NASA contrator report] ;'}, {'v': 'NASA CR-173481'}, {'5': 'FBoU'}, {'5': 'FTaSU'}], 'ind1': ' '}}"
"020007398","(OCoLC)11797321","{'440': {'ind2': '0', 'subfields': [{'a': 'Proceedings of the Academy of Political Science ;'}, {'v': 'v. 35, no. 4'}, {'5': 'FOFT'}], 'ind1': ' '}}"
"020025688","(OCoLC)14369618","{'440': {'ind2': '0', 'subfields': [{'a': 'Educational Testing Service :'}, {'p': 'Report'}, {'v': 'no. 16-PL-02'}, {'5': 'FOFT'}], 'ind1': ' '}}"
"020214478","(OCoLC)00164710","{'440': {'ind2': '0', 'subfields': [{'a': 'Publications of the Mathematical Society of Japan,'}, {'v': '11'}, {'5': 'FPeU'}, {'5': 'FTS'}, {'5': 'FU'}], 'ind1': ' '}}"
"020281481","(OCoLC)01241735","{'440': {'ind2': '0', 'subfields': [{'a': 'Handbook of vegetation science ;'}, {'v': 'pt. 6'}, {'5': 'FU'}, {'5': 'FOFT'}, {'5': 'FSsNC'}], 'ind1': ' '}}"
"020049633","(OCoLC)32932720","{'440': {'ind2': '0', 'subfields': [{'a': 'BLM/OR/WA/AE-94/46+1792'}, {'5': 'FTaSU'}], 'ind1': ' '}}"
"020002506","(OCoLC)28164979","{'440': {'ind2': '0', 'subfields': [{'a': 'Digital master series'}, {'5': 'FTS'}], 'ind1': ' '}}"
"020307111","(OCoLC)05615252","{'440': {'ind2': '0', 'subfields': [{'a': 'Colección Autores nacionales ;'}, {'v': '25'}, {'5': 'FMFIU'}, {'5': 'FU'}], 'ind1': ' '}}"
