"020142263","(OCoLC)00032865","490","[{'490': {'ind1': '0', 'ind2': ' ', 'subfields': [{'a': 'International Atomic Energy Agency. Technical reports series,'}, {'v': 'no. 91'}, {'5': 'FTaSU'}]}}, {'490': {'ind1': '1', 'ind2': ' ', 'subfields': [{'a': 'Technical reports series, no. 91'}, {'5': 'FTaFA'}, {'5': 'FBoU'}]}}]"
"020284783","(OCoLC)01097832","440","[{'440': {'ind1': ' ', 'ind2': '0', 'subfields': [{'a': 'Applied mathematics series ;'}, {'v': '55'}, {'5': 'FTaFA'}]}}]"
"020202950","(OCoLC)70189164","490","[{'490': {'ind1': '0', 'ind2': ' ', 'subfields': [{'a': 'Special publication SJ ;'}, {'v': '2006-SP5'}, {'5': 'FTaSU'}]}}, {'490': {'ind1': '1', 'ind2': ' ', 'subfields': [{'a': 'Special publication ;'}, {'v': 'SJ2006-SP5'}, {'5': 'FU'}]}}]"
"020113528","(OCoLC)07274608","490","[{'490': {'ind1': '0', 'ind2': ' ', 'subfields': [{'a': 'New century Bible commentary'}, {'5': 'FBoU'}]}}, {'490': {'ind1': '1', 'ind2': ' ', 'subfields': [{'a': 'New century Bible commentaries'}, {'5': 'FTaSU'}]}}]"
"020234592","(OCoLC)677838966","490","[{'490': {'ind1': '1', 'ind2': ' ', 'subfields': [{'a': 'Bulletin de la sécurité Africaine ;'}, {'v': 'no. 3'}, {'5': 'FU'}, {'5': 'FMFIU'}, {'5': 'FJUNF'}, {'5': 'FTaFA'}, {'5': 'FBoU'}, {'5': 'FOFT'}]}}, {'490': {'ind1': '1', 'ind2': ' ', 'subfields': [{'a': 'Bulletin de la sécurité Africaine ;'}, {'v': 'no. 3'}, {'5': 'FTaSU'}]}}]"
"020070761","(OCoLC)03915895","490","[{'490': {'ind1': '0', 'ind2': ' ', 'subfields': [{'a': 'Selected documents ;'}, {'v': 'no. 7'}, {'5': 'FMFIU'}, {'5': 'FJUNF'}]}}, {'490': {'ind1': '1', 'ind2': ' ', 'subfields': [{'a': 'Department of State publication ;'}, {'v': '8947'}, {'5': 'FTS'}]}}, {'490': {'ind1': '1', 'ind2': ' ', 'subfields': [{'a': 'Selected documents ; no. 7'}, {'5': 'FTaSU'}]}}]"
"020287829","(OCoLC)611549307","490","[{'490': {'ind1': '1', 'ind2': ' ', 'subfields': [{'a': 'Cmnd. ;'}, {'v': '8142'}, {'5': 'FTaFA'}]}}, {'490': {'ind1': '1', 'ind2': ' ', 'subfields': [{'a': 'Miscellaneous ;'}, {'v': 'no. 4 (1981)'}, {'5': 'FTaFA'}]}}, {'490': {'ind1': '0', 'ind2': ' ', 'subfields': [{'a': 'Law Library Microform Consortium - Digital'}, {'5': 'FTaFA'}]}}]"
"020019263","(OCoLC)06537343","490","[{'490': {'ind1': '0', 'ind2': ' ', 'subfields': [{'a': 'Diamond Jenness memorial volume'}, {'x': '0316-1862'}, {'5': 'FU'}]}}, {'490': {'ind1': '1', 'ind2': ' ', 'subfields': [{'a': 'Paper - Canadian Ethnology Service ;'}, {'v': 'no. 63'}, {'x': '0316-1854'}, {'5': 'FU'}]}}, {'490': {'ind1': '1', 'ind2': ' ', 'subfields': [{'a': 'Canadian Ethnology Service paper ;'}, {'v': 'no. 63'}, {'x': '0316-1854'}, {'5': 'FTaSU'}]}}]"
"020230037","(OCoLC)00076052","490","[{'490': {'ind1': '0', 'ind2': ' ', 'subfields': [{'a': 'Trans-action books,'}, {'v': 'TA-11'}, {'5': 'FPeU'}]}}, {'490': {'ind1': '0', 'ind2': ' ', 'subfields': [{'a': 'Trans-action books, TA-11'}, {'5': 'FTaFA'}]}}]"
"020157963","(OCoLC)50348171","490","[{'490': {'ind1': '0', 'ind2': ' ', 'subfields': [{'a': 'Studies in the humanities : literature-politics-society,'}, {'x': '0742-6712 ;'}, {'v': 'v. 63'}, {'5': 'FBoU'}]}}, {'490': {'ind1': '1', 'ind2': ' ', 'subfields': [{'a': 'Studies in the humanities ;'}, {'v': 'v. 63'}, {'5': 'FTaSU'}]}}]"
"020115342","(OCoLC)07041067","490","[{'490': {'ind1': '1', 'ind2': ' ', 'subfields': [{'a': 'Her The Bobbsey twins ;'}, {'v': '[25]'}, {'5': 'FTS'}]}}, {'490': {'ind1': '1', 'ind2': ' ', 'subfields': [{'a': 'Bobbsey twins books'}, {'5': 'FU'}]}}]"
"020000109","(OCoLC)00000149","490","[{'490': {'ind1': '1', 'ind2': ' ', 'subfields': [{'a': 'API series, 18'}, {'5': 'FTaFA'}]}}, {'490': {'ind1': '1', 'ind2': ' ', 'subfields': [{'a': 'Agriculture Policy Institute series, 18'}, {'5': 'FU'}]}}]"
"020094755","(OCoLC)00016537","490","[{'490': {'ind1': '1', 'ind2': ' ', 'subfields': [{'a': 'NASA TT F-435'}, {'5': 'FTS'}, {'5': 'FTaSU'}]}}, {'490': {'ind1': '1', 'ind2': ' ', 'subfields': [{'a': 'NASA TT ;'}, {'v': 'F-435'}, {'5': 'FU'}]}}]"
"020238117","(OCoLC)00180386","490","[{'490': {'ind1': '0', 'ind2': ' ', 'subfields': [{'a': 'Harper torchbooks, TB28'}, {'5': 'FSsNC'}, {'5': 'FJUNF'}, {'5': 'FBoU'}, {'5': 'FU'}, {'5': 'FPeU'}]}}, {'490': {'ind1': '0', 'ind2': ' ', 'subfields': [{'a': 'The Cloister library'}, {'5': 'FPeU'}]}}, {'490': {'ind1': '0', 'ind2': ' ', 'subfields': [{'a': 'Harper torchbooks. The Cloister library, TB28'}, {'5': 'FTaSU'}]}}]"
"020000270","(OCoLC)00000164","490","[{'490': {'ind1': '0', 'ind2': ' ', 'subfields': [{'a': 'The writings, v. 2'}, {'5': 'FTaSU'}]}}, {'490': {'ind1': '0', 'ind2': ' ', 'subfields': [{'a': 'The writings of Herman Melville. Northwestern-Newberry ed. v. 2'}, {'5': 'FTS'}, {'5': 'FBoU'}]}}, {'490': {'ind1': '1', 'ind2': ' ', 'subfields': [{'a': 'The writings of Herman Melville. Northwestern-Newberry ed.'}, {'v': 'v. 2'}, {'5': 'FU'}, {'5': 'FFmFGC'}, {'5': 'FMFIU'}]}}]"
"020024993","(OCoLC)551157925","490","[{'490': {'ind1': '1', 'ind2': ' ', 'subfields': [{'a': 'SSWAA Workshop Series'}]}}, {'490': {'ind1': '1', 'ind2': ' ', 'subfields': [{'a': 'Oxford workshop series'}, {'5': 'FPeU'}, {'5': 'FTaFA'}, {'5': 'FOFT'}]}}]"
"020165174","(OCoLC)11141292","830","[{'830': {'ind1': ' ', 'ind2': '0', 'subfields': [{'a': 'Working paper (Helen Kellogg Institute for International Studies) ;'}, {'v': '#7.'}]}}, {'830': {'ind1': ' ', 'ind2': '0', 'subfields': [{'a': 'Working paper (Helen Kellogg Institute for International Studies) ;'}, {'v': 'no. 7.'}]}}]"
"020029617","(OCoLC)30474414","490","[{'490': {'ind1': '0', 'ind2': ' ', 'subfields': [{'a': 'Garland reference library of social science ;'}, {'v': 'vol. 924'}, {'5': 'FBoU'}, {'5': 'FOFT'}, {'5': 'FFmFGC'}, {'5': 'FJUNF'}, {'5': 'FTaSU'}, {'5': 'FU'}]}}, {'490': {'ind1': '0', 'ind2': ' ', 'subfields': [{'a': 'Research and information guides in business, industry, and economic institutions ;'}, {'v': 'vol. 11'}, {'5': 'FBoU'}, {'5': 'FOFT'}, {'5': 'FFmFGC'}, {'5': 'FJUNF'}, {'5': 'FTaSU'}, {'5': 'FU'}]}}, {'490': {'ind1': '0', 'ind2': ' ', 'subfields': [{'a': 'Research and information guides in business, industry, and economic institutions ; vol. 11'}, {'5': 'FPeU'}]}}, {'490': {'ind1': '0', 'ind2': ' ', 'subfields': [{'a': 'Garland reference library of social science ; vol. 924'}, {'5': 'FPeU'}]}}, {'490': {'ind1': '1', 'ind2': ' ', 'subfields': [{'a': 'Research and information guides in business, industry, and economic institutions ;'}, {'v': 'v. 11'}, {'5': 'FTS'}]}}, {'490': {'ind1': '1', 'ind2': ' ', 'subfields': [{'a': 'Garland reference library of social science ;'}, {'v': 'v. 924'}, {'5': 'FTS'}]}}]"
"020186340","(OCoLC)06336198","490","[{'490': {'ind1': '0', 'ind2': ' ', 'subfields': [{'a': 'Kleine Vandenhoeck-Reihe,'}, {'v': '273 S'}, {'5': 'FBoU'}]}}, {'490': {'ind1': '0', 'ind2': ' ', 'subfields': [{'a': 'Kleine Vandenhoeck-Reihe, 273 S'}, {'5': 'FFmFGC'}]}}]"
"020109461","(OCoLC)00082103","490","[{'490': {'ind1': '1', 'ind2': ' ', 'subfields': [{'a': 'Organic chemistry; a series of monographs, 16'}, {'5': 'FSsNC'}, {'5': 'FOFT'}, {'5': 'FBoU'}, {'5': 'FTS'}, {'5': 'FTaSU'}]}}, {'490': {'ind1': '1', 'ind2': ' ', 'subfields': [{'a': 'Organic chemistry,'}, {'v': '16'}, {'5': 'FMFIU'}]}}]"
"020010313","(OCoLC)232538296","490","[{'490': {'ind1': '0', 'ind2': ' ', 'subfields': [{'a': 'Cultures of violence'}, {'5': 'FTaFA'}, {'5': 'FOFT'}]}}, {'490': {'ind1': '1', 'ind2': ' ', 'subfields': [{'a': 'At the interface : probing the boundaries ;'}, {'v': 'v. 47.'}, {'a': 'Cultures of violence'}, {'5': 'FU'}]}}, {'490': {'ind1': '1', 'ind2': ' ', 'subfields': [{'a': 'At the interface : probing the boundaries ;'}, {'v': 'v. 47'}, {'5': 'FTaFA'}, {'5': 'FOFT'}]}}]"
"020292459","(OCoLC)00082107","490","[{'490': {'ind1': '0', 'ind2': ' ', 'subfields': [{'a': 'A Da Capo Press reprint series.'}, {'5': 'FPeU'}]}}, {'490': {'ind1': '0', 'ind2': ' ', 'subfields': [{'a': 'The Era of the America Revolution'}, {'5': 'FPeU'}]}}]"
"020065450","(OCoLC)00016575","490","[{'490': {'ind1': '0', 'ind2': ' ', 'subfields': [{'a': 'Report of investigations - Florida Division of Geology'}, {'v': '51'}, {'5': 'FTaSU'}]}}, {'490': {'ind1': '1', 'ind2': ' ', 'subfields': [{'a': 'Report of investigations -State of Florida. Division of Geology ;'}, {'v': 'no. 51'}]}}, {'490': {'ind1': '1', 'ind2': ' ', 'subfields': [{'a': 'Report of investigations,'}, {'v': 'no. 51'}, {'5': 'FOFT'}]}}]"
"020085668","(OCoLC)00278721","490","[{'490': {'ind1': '1', 'ind2': ' ', 'subfields': [{'a': 'His The Besterman world bibliographies'}, {'5': 'FU'}, {'5': 'FBoU'}, {'5': 'FMFIU'}, {'5': 'FTS'}]}}, {'490': {'ind1': '1', 'ind2': ' ', 'subfields': [{'a': 'Besterman world bibliographies'}, {'5': 'FJUNF'}]}}]"
"020118456","(OCoLC)00442572","490","[{'490': {'ind1': '0', 'ind2': ' ', 'subfields': [{'a': 'Afrika-Studien, Nr. 24'}, {'5': 'FBoU'}]}}, {'490': {'ind1': '0', 'ind2': ' ', 'subfields': [{'a': 'Afrika-Studien,'}, {'v': 'Nr. 24'}, {'5': 'FTaSU'}]}}]"
"020230774","(OCoLC)00409813","490","[{'490': {'ind1': '0', 'ind2': ' ', 'subfields': [{'a': 'Nutshell series'}, {'5': 'FPeU'}]}}, {'490': {'ind1': '1', 'ind2': ' ', 'subfields': [{'a': 'West nutshell series'}, {'5': 'FJUNF'}]}}]"
"020026981","(OCoLC)13762774","490","[{'490': {'ind1': '1', 'ind2': ' ', 'subfields': [{'a': 'Symposium series / Institution of Chemical Engineers ;'}, {'v': 'no. 98'}, {'5': 'FTS'}]}}, {'490': {'ind1': '1', 'ind2': ' ', 'subfields': [{'a': 'The Institution of Chemical Engineers symposium series ;'}, {'v': 'no. 98'}, {'5': 'FTaSU'}, {'5': 'FU'}]}}]"
"020139880","(OCoLC)10526434","490","[{'490': {'ind1': '0', 'ind2': ' ', 'subfields': [{'a': 'Monograph series on radiation biology'}, {'5': 'FBoU'}]}}, {'490': {'ind1': '1', 'ind2': ' ', 'subfields': [{'a': 'American Institute of Biological Sciences. Monograph series on radiation biology'}, {'5': 'FU'}, {'5': 'FPeU'}, {'5': 'FJUNF'}, {'5': 'FTaSU'}]}}]"
"020270349","(OCoLC)68829405","490","[{'490': {'ind1': '0', 'ind2': ' ', 'subfields': [{'a': 'Fieldiana.'}, {'p': 'Anthropology ;'}, {'v': 'new ser., no. 38.'}, {'5': 'FTaSU'}]}}, {'490': {'ind1': '1', 'ind2': ' ', 'subfields': [{'a': 'Publication ;'}, {'v': '1538.'}, {'5': 'FU'}, {'5': 'FTS'}]}}]"
"020000423","(OCoLC)00000240","490","[{'490': {'ind1': '0', 'ind2': ' ', 'subfields': [{'a': ""Twayne's world authors series, 46. Austria""}, {'5': 'FMFIU'}, {'5': 'FBoU'}, {'5': 'FPeU'}, {'5': 'FTS'}, {'5': 'FTaSU'}, {'5': 'FFmFGC'}, {'5': 'FU'}]}}, {'490': {'ind1': '1', 'ind2': ' ', 'subfields': [{'a': ""Twayne's world authors series ;""}, {'v': '46.'}, {'a': 'Austria'}, {'5': 'FTaFA'}]}}]"
"020141361","(OCoLC)00049405","490","[{'490': {'ind1': '0', 'ind2': ' ', 'subfields': [{'a': ""Twayne's world authors series,""}, {'v': '66. Latin literature'}, {'5': 'FBoU'}]}}, {'490': {'ind1': '0', 'ind2': ' ', 'subfields': [{'a': ""Twayne's world authors series, 59. Latin literature""}, {'5': 'FJUNF'}, {'5': 'FOFT'}, {'5': 'FPeU'}, {'5': 'FTS'}, {'5': 'FTaSU'}, {'5': 'FU'}]}}, {'490': {'ind1': '0', 'ind2': ' ', 'subfields': [{'a': ""Twayne's world authors series ;""}, {'v': 'TWAS 66.'}, {'a': 'Latin literature'}, {'5': 'FSsNC'}]}}]"
"020112081","(OCoLC)00032092","490","[{'490': {'ind1': '1', 'ind2': ' ', 'subfields': [{'a': 'Publication (National Academy of Sciences (U.S.)) ;'}, {'v': '1707'}, {'5': 'FU'}]}}, {'490': {'ind1': '1', 'ind2': ' ', 'subfields': [{'a': 'National Academy of Sciences. Publication 1707'}, {'5': 'FOFT'}, {'5': 'FBoU'}, {'5': 'FTS'}, {'5': 'FTaSU'}, {'5': 'FJUNF'}]}}]"
"020277794","(OCoLC)05210374","490","[{'490': {'ind1': '0', 'ind2': ' ', 'subfields': [{'a': 'Altnordische Grammatik ;'}, {'v': 'I'}, {'5': 'FU'}]}}, {'490': {'ind1': '0', 'ind2': ' ', 'subfields': [{'a': 'Sammlung kurzer grammatiken germanischer Dialekte, 4'}, {'5': 'FU'}]}}]"
"020150480","(OCoLC)61178119","490","[{'490': {'ind1': '1', 'ind2': ' ', 'subfields': [{'a': 'United Nations intellectual history project (Series)'}, {'5': 'FTS'}]}}, {'490': {'ind1': '1', 'ind2': ' ', 'subfields': [{'a': 'United Nations intellectual history project'}, {'5': 'FU'}, {'5': 'FSsNC'}, {'5': 'FOFT'}, {'5': 'FBoU'}, {'5': 'FMFIU'}]}}]"
"020000534","(OCoLC)00000269","490","[{'490': {'ind1': '0', 'ind2': ' ', 'subfields': [{'a': 'Manipulative series'}, {'5': 'FMFIU'}]}}, {'490': {'ind1': '1', 'ind2': ' ', 'subfields': [{'a': 'Bowmar early childhood series'}, {'5': 'FTS'}]}}]"
